id,loan_status,term,initial_list_status,loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,sub_grade,emp_length,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,out_prncp_inv,recoveries,collection_recovery_fee,tot_cur_bal,total_rev_hi_lim,home_ownershipRENT,home_ownershipMORTGAGE,home_ownershipOTHER,home_ownershipOWN,home_ownershipNONE,purposedebt_consolidation,purposecredit_card,purposehome_improvement,purposesmall_business,purposeother,purposemajor_purchase,purposewedding,purposecar,purposehouse,purposemoving,purposemedical,purposerenewable_energy,purposevacation,purposeeducational,earliest_cr_line2010,earliest_cr_line1990,earliest_cr_line2000,earliest_cr_line1970,earliest_cr_line1980,earliest_cr_line1960,earliest_cr_line1950
9284,0,1,0,-0.319,-0.317,-0.313,-0.411,-0.156,1.719,1.174,1.770,-1.002,-0.353,0.173,0.126,-0.359,-0.319,0.310,0.340,-0.730,-0.730,-0.259,-0.173,-0.808,-0.898,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9285,0,1,0,-0.889,-0.887,-0.882,0.925,-0.723,-0.332,1.174,-0.628,1.871,-0.353,0.173,-0.069,1.661,-0.239,-0.148,0.594,-0.730,-0.730,-0.259,-0.173,-0.637,-0.148,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9286,0,1,0,2.409,2.414,2.417,1.421,3.565,-1.015,-0.172,1.770,0.283,-0.353,1.118,0.712,-0.359,0.111,0.853,0.340,-0.730,-0.730,-0.259,-0.173,-0.808,-0.898,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9287,0,1,1,0.630,0.633,0.639,-1.467,0.751,1.491,1.174,0.402,-0.206,-0.353,-0.772,-0.264,-0.359,0.608,-0.813,0.001,-0.730,-0.730,-0.259,-0.173,3.394,1.602,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9288,1,1,1,0.630,0.633,0.639,-1.667,0.717,0.694,-0.979,1.097,-0.869,-0.353,1.118,0.517,-0.359,-0.187,-1.801,-0.169,-0.730,-0.730,-0.259,-0.173,1.204,2.187,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9289,1,1,0,-0.557,-0.555,-0.547,-0.686,-0.453,1.036,-0.441,0.200,-1.284,0.798,-0.772,-0.460,-0.359,-0.406,-0.506,-0.423,0.175,0.175,-0.259,-0.173,-0.697,-0.243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9290,1,1,0,-0.586,-0.584,-0.576,-0.752,-0.492,-0.332,1.174,-0.952,1.766,-0.353,-0.772,-1.241,-0.359,0.022,0.521,-1.440,-0.730,-0.730,-0.259,-0.173,-0.808,-0.898,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9291,1,1,0,-1.150,-1.148,-1.139,0.233,-1.082,-1.243,-1.248,-1.106,0.907,-0.353,0.173,-0.655,3.682,-0.465,0.163,-1.186,-0.124,-0.124,-0.259,-0.173,-0.683,-0.476,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9292,1,0,0,0.630,0.633,0.639,2.193,0.569,-1.015,1.174,0.021,-1.071,-0.353,-0.772,-0.655,-0.359,-0.121,-0.304,-1.101,1.060,1.061,-0.259,-0.173,-0.684,0.060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9293,1,1,0,-0.646,-0.644,-0.639,-0.752,-0.559,-0.332,0.097,0.245,-0.182,-0.353,-0.772,0.907,-0.359,-0.106,-0.300,-0.253,-0.730,-0.730,0.306,-0.142,-0.525,0.077,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9294,1,1,1,-1.150,-1.148,-1.139,0.815,-1.055,-0.332,-0.710,-1.055,0.362,-0.353,-0.772,-0.460,1.661,-0.453,-0.384,-0.847,-0.413,-0.413,-0.259,-0.173,-0.718,-0.345,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9295,1,1,1,-0.121,-0.118,-0.111,0.021,0.125,1.149,-1.248,-0.740,0.771,3.101,-0.772,-0.655,1.661,-0.016,0.908,-1.101,0.650,0.651,-0.259,-0.173,-0.221,-0.208,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9296,1,1,0,-0.319,-0.317,-0.310,-0.635,-0.180,1.036,-0.979,0.066,0.768,-0.353,-0.772,-0.460,-0.359,1.660,1.400,-0.592,0.357,0.357,-0.259,-0.173,-0.089,0.884,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9297,0,1,0,-0.082,-0.080,-0.072,-0.704,0.080,1.719,0.097,-0.584,0.488,-0.353,1.118,0.517,-0.359,0.049,0.954,0.594,-0.730,-0.730,-0.259,-0.173,-0.808,-0.898,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9298,1,1,0,-0.726,-0.724,-0.716,1.033,-0.511,-1.015,-0.710,-0.988,0.157,-0.353,1.118,-0.655,-0.359,-0.557,-1.006,-1.016,0.121,0.122,-0.259,-0.173,-0.752,-0.296,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9299,1,1,0,-0.913,-0.911,-0.902,0.233,-0.797,0.010,-1.248,-0.203,-0.501,-0.353,1.118,-1.046,-0.359,-0.688,-0.847,0.764,-0.369,-0.369,-0.259,-0.173,-0.450,-0.585,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9300,0,1,1,-1.245,-1.243,-1.234,0.383,-1.189,-0.788,0.366,-1.055,0.884,0.798,0.173,-0.264,3.682,-0.679,-1.465,-0.592,-0.730,-0.730,-0.259,-0.173,-0.678,-0.349,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9301,0,0,1,1.579,1.583,1.587,-0.666,0.712,1.719,0.097,1.820,-0.023,-0.353,-0.772,0.322,-0.359,0.300,-0.590,0.340,2.568,2.569,-0.259,-0.173,1.259,0.838,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9302,0,1,0,-1.031,-1.030,-1.021,-0.536,-0.981,0.352,1.174,0.425,0.572,-0.353,0.173,0.126,-0.359,0.672,0.735,-0.169,-0.730,-0.730,-0.259,-0.173,-0.808,-0.898,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9303,0,1,0,-1.085,-1.083,-1.074,-1.888,-1.106,-0.104,0.636,-0.104,-1.706,-0.353,-0.772,0.126,-0.359,-0.579,-1.385,0.594,-0.730,-0.730,-0.259,-0.173,-0.808,-0.898,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9304,0,0,0,1.223,1.227,1.232,0.233,0.657,1.149,-0.441,0.357,0.476,-0.353,0.173,0.907,-0.359,0.406,0.356,2.290,-0.730,-0.730,-0.259,-0.173,1.059,0.341,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9305,1,1,0,-1.529,-1.528,-1.519,-0.056,-1.541,-1.129,-0.172,0.088,0.641,-0.353,1.118,0.126,1.661,0.085,-0.308,0.425,-0.730,-0.730,0.014,-0.157,-0.039,0.326,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9306,1,0,0,0.060,0.063,0.070,0.233,-0.303,0.010,1.174,-0.640,-1.324,-0.353,0.173,-0.655,-0.359,-0.445,-0.418,-0.508,0.598,0.598,-0.259,-0.173,-0.330,-0.324,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9307,1,1,0,-1.031,-1.030,-1.021,-0.785,-0.994,0.352,-0.441,-0.920,-0.677,0.798,0.173,-1.241,-0.359,-0.640,0.697,0.170,-0.730,-0.730,-0.259,-0.173,-0.808,-0.898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
9308,1,1,1,1.104,1.108,1.113,-0.499,1.460,-1.129,0.366,-0.293,0.237,-0.353,-0.772,-0.655,-0.359,-0.106,0.722,-0.677,-0.730,-0.730,-0.259,-0.173,-0.461,-0.243,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9309,1,1,1,-0.319,-0.317,-0.310,0.233,-0.087,-1.243,0.097,0.156,1.370,-0.353,-0.772,0.712,-0.359,1.139,0.668,0.340,-0.730,-0.730,2.145,2.470,1.155,0.855,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9310,1,0,0,0.037,0.039,0.040,0.363,-0.303,0.580,1.174,-0.618,-1.023,-0.353,-0.772,-1.241,-0.359,-0.099,1.122,-1.440,-0.730,-0.730,-0.259,-0.173,0.017,-0.314,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9311,0,1,0,-1.316,-1.315,-1.305,-0.208,-1.295,-0.560,1.174,-0.732,-1.623,-0.353,-0.772,-1.436,-0.359,-0.836,-1.162,-1.271,-0.730,-0.730,-0.259,-0.173,-0.808,-0.898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
9312,0,1,0,0.630,0.633,0.639,-0.102,0.989,1.719,0.366,0.100,0.094,-0.353,1.118,0.517,1.661,0.215,0.054,-0.253,-0.730,-0.730,-0.259,-0.173,-0.141,0.285,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9313,0,0,0,2.409,2.414,2.408,0.868,1.857,-1.015,0.366,1.770,-0.918,-0.353,-0.772,0.712,-0.359,1.137,-0.981,1.188,-0.730,-0.730,-0.259,-0.173,4.410,2.901,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9314,1,1,0,1.104,1.108,1.107,-0.102,1.545,1.719,-1.248,0.649,-0.307,-0.353,1.118,-1.046,-0.359,0.689,1.421,-1.355,-0.730,-0.730,-0.259,-0.173,2.136,0.194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9315,1,1,0,-0.794,-0.792,-0.784,-0.062,-0.677,-0.560,-0.172,-0.113,-1.955,-0.353,0.173,-0.069,-0.359,-0.869,-2.390,-0.592,-0.730,-0.730,-0.259,-0.173,-0.808,-0.898,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9316,0,0,1,0.837,0.841,0.846,0.383,0.371,-0.788,-0.979,-0.360,1.429,-0.353,0.173,0.907,-0.359,0.070,-0.157,1.442,1.409,1.410,-0.259,-0.173,0.163,0.225,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9317,1,0,0,0.917,0.921,0.926,1.860,0.776,-1.471,-0.710,-0.584,0.119,-0.353,-0.772,-0.264,-0.359,0.583,0.327,-0.592,-0.730,-0.730,-0.259,-0.173,0.327,0.528,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9318,1,0,0,-0.557,-0.555,-0.547,0.978,-0.738,-0.674,1.174,-0.270,1.117,-0.353,0.173,0.712,-0.359,0.773,-0.060,0.425,0.510,0.510,-0.259,-0.173,-0.486,0.982,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9319,0,1,1,0.037,0.039,0.046,-1.297,0.137,-1.015,-0.979,0.469,-0.924,0.798,1.118,-0.655,-0.359,-0.393,0.386,-0.338,0.563,0.563,-0.259,-0.173,1.974,-0.440,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9320,0,0,0,0.630,0.633,0.633,0.729,0.265,0.580,-1.248,-0.450,-0.293,0.798,-0.772,0.712,-0.359,-0.122,-1.684,1.188,1.473,1.469,-0.259,-0.173,-0.587,1.926,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9321,1,1,1,1.674,1.678,1.682,0.021,2.244,1.149,0.905,-0.248,0.940,-0.353,0.173,0.712,-0.359,-0.197,-1.595,0.679,2.600,2.601,-0.259,-0.173,0.509,1.356,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9322,0,0,0,-0.382,-0.380,-0.378,0.167,-0.675,-0.560,1.174,-0.651,-1.285,-0.353,-0.772,-0.655,-0.359,-0.252,-0.556,-1.016,-0.730,-0.730,-0.259,-0.173,-0.729,-0.000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9323,0,1,0,-0.376,-0.374,-0.366,-0.874,-0.268,-0.332,-0.441,0.161,-0.271,-0.353,0.173,-1.046,-0.359,0.206,0.403,-1.355,-0.730,-0.730,-0.259,-0.173,-0.808,-0.898,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9324,1,1,1,-1.316,-1.315,-1.305,0.096,-1.285,1.149,-0.172,-0.427,-0.984,-0.353,0.173,-1.046,-0.359,-0.820,-1.831,-1.610,-0.730,-0.730,-0.259,-0.173,0.349,-0.666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9325,0,1,0,0.392,0.395,0.402,-1.528,0.487,0.694,-1.248,0.200,-0.234,-0.353,0.173,0.517,-0.359,0.614,-0.931,0.001,-0.730,-0.730,-0.259,-0.173,1.149,1.817,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9326,1,1,1,0.152,0.155,0.162,0.815,0.563,-1.357,-0.710,-0.539,0.377,-0.353,-0.772,-0.850,-0.359,-0.009,1.736,-1.101,1.080,1.081,-0.259,-0.173,-0.647,-0.342,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9327,1,1,0,-0.512,-0.510,-0.502,0.663,-0.277,-1.243,1.174,-0.663,0.768,-0.353,0.173,-0.264,1.661,-0.493,0.319,1.018,-0.730,-0.730,-0.259,-0.173,-0.114,-0.528,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9328,0,1,0,-0.221,-0.219,-0.212,0.707,0.086,-1.243,-1.248,-0.626,-0.185,-0.353,-0.772,-1.046,-0.359,-0.156,0.790,-1.355,-0.201,-0.201,-0.259,-0.173,-0.627,-0.299,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9329,1,1,1,-0.557,-0.555,-0.547,-0.375,-0.426,1.036,1.174,-0.808,0.590,-0.353,-0.772,0.712,-0.359,-0.223,-1.162,0.001,-0.730,-0.730,1.187,1.417,-0.415,0.507,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9330,0,0,0,0.048,0.051,0.058,3.182,0.155,-1.129,0.905,-0.651,0.726,-0.353,0.173,-0.850,-0.359,-0.047,0.592,-1.016,1.099,1.100,-0.259,-0.173,0.604,-0.162,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9331,1,0,0,0.274,0.277,0.283,0.879,-0.018,-1.357,-1.248,-0.472,-1.250,-0.353,-0.772,0.907,-0.359,-0.468,-0.266,0.001,1.121,1.122,-0.259,-0.173,-0.683,-0.395,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9332,1,0,0,1.591,1.595,1.599,0.665,1.081,0.124,1.174,-0.158,0.307,-0.353,0.173,1.103,-0.359,0.550,-0.678,1.103,2.145,2.146,-0.259,-0.173,-0.543,1.317,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9333,1,1,0,0.016,0.018,0.025,-0.536,0.212,0.352,-0.441,-0.914,-0.923,-0.353,-0.772,-0.655,-0.359,-0.401,-0.712,-1.271,-0.730,-0.730,-0.259,-0.173,-0.808,-0.898,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9334,0,1,1,0.268,0.271,0.277,0.665,0.683,0.124,0.636,-0.629,1.122,-0.353,0.173,-0.069,1.661,-0.348,-0.455,-0.338,1.189,1.190,-0.259,-0.173,-0.583,-0.181,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9335,1,1,0,-0.557,-0.555,-0.547,-0.126,-0.404,0.010,-1.248,-0.472,-0.148,-0.353,-0.772,-0.069,1.661,-0.408,-0.960,-0.592,0.152,0.153,-0.259,-0.173,-0.626,-0.039,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9336,0,1,1,-0.675,-0.673,-0.665,-1.246,-0.631,2.289,-0.979,-0.562,-1.546,-0.353,-0.772,-1.436,-0.359,-0.403,0.462,-0.253,-0.730,-0.730,-0.259,-0.173,0.769,-0.461,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9337,0,0,1,1.261,1.265,1.270,0.665,0.797,-0.788,1.174,2.577,-0.814,1.950,0.173,-0.069,-0.359,-0.176,0.348,1.018,1.561,1.562,-0.259,-0.173,2.527,-0.222,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9338,0,1,1,-1.150,-1.148,-1.139,-1.006,-1.136,0.352,0.905,-0.651,0.338,-0.353,-0.772,-1.046,1.661,-0.520,0.340,-1.525,-0.233,-0.232,-0.259,-0.173,-0.749,-0.557,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9339,1,1,0,-0.690,-0.688,-0.680,-0.863,-0.618,-0.332,-0.979,-0.741,-0.011,-0.353,-0.772,0.126,1.661,-0.568,-0.792,-0.253,-0.730,-0.730,-0.259,-0.173,-0.414,-0.395,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9340,1,1,1,-0.079,-0.077,-0.069,-0.087,0.160,-0.560,-1.248,-0.844,1.318,-0.353,-0.772,-0.655,-0.359,0.125,0.941,-1.016,-0.730,-0.730,1.835,2.129,-0.649,-0.102,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9341,1,1,0,-1.150,-1.148,-1.139,-0.270,-1.104,0.010,-1.517,-0.248,-0.060,-0.353,-0.772,-0.850,-0.359,-0.340,0.857,-1.016,-0.139,-0.138,-0.259,-0.173,-0.577,-0.468,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9342,1,0,0,2.409,2.414,2.417,2.193,2.340,-1.015,1.174,0.088,1.531,-0.353,0.173,-0.460,-0.359,0.604,1.004,1.696,-0.730,-0.730,-0.259,-0.173,1.203,0.260,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9343,0,0,0,-0.082,-0.080,-0.072,-0.433,-0.510,-0.560,-1.248,-0.338,1.675,-0.353,-0.772,-0.655,-0.359,-0.602,0.415,-0.592,1.006,1.007,-0.259,-0.173,-0.372,-0.645,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9344,0,0,1,2.053,2.058,2.061,0.665,1.479,0.124,1.174,4.011,2.206,-0.353,1.118,3.251,-0.359,2.535,1.345,3.816,2.840,2.841,-0.259,-0.173,3.304,1.535,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9345,0,0,1,0.849,0.852,0.858,0.599,0.427,1.149,1.174,-0.472,0.452,-0.353,-0.772,-0.264,-0.359,0.403,1.156,0.086,0.776,0.777,-0.259,-0.173,0.059,0.060,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9346,0,1,1,0.630,0.633,0.639,-1.749,0.703,-0.104,0.097,0.649,-1.368,-0.353,0.173,0.517,-0.359,0.181,-1.141,0.001,-0.209,-0.209,-0.259,-0.173,-0.624,1.349,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9347,0,1,0,-1.150,-1.148,-1.139,-0.477,-1.113,-1.129,1.174,-0.651,0.761,-0.353,-0.772,-0.655,-0.359,-0.542,0.748,-0.762,-0.292,-0.292,-0.259,-0.173,-0.666,-0.620,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9348,1,0,0,-0.604,-0.602,-0.594,1.421,-0.737,-1.015,0.366,-0.024,1.273,-0.353,0.173,0.517,-0.359,0.496,-0.199,3.222,-0.730,-0.730,0.345,-0.137,2.484,0.764,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9349,1,1,1,-0.794,-0.792,-0.784,-0.265,-0.691,-0.560,1.174,0.469,-0.264,0.798,-0.772,-0.850,-0.359,-0.462,0.727,-0.084,-0.026,-0.026,-0.259,-0.173,1.065,-0.549,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9350,1,0,0,0.517,0.520,0.526,2.100,0.438,-1.243,1.174,0.357,-1.012,4.253,0.173,-0.264,-0.359,-0.414,1.236,-0.084,1.379,1.380,-0.259,-0.173,-0.146,-0.564,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9351,1,1,0,0.526,0.529,0.535,1.095,1.077,0.124,-0.979,0.828,-1.063,-0.353,2.063,-0.069,-0.359,-0.277,-1.229,-0.677,0.217,0.218,-0.259,-0.173,1.585,0.465,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9352,0,1,0,-1.031,-1.030,-1.021,0.363,-0.932,0.580,0.636,-0.618,-0.159,-0.353,-0.772,-0.655,3.682,-0.555,1.513,-1.101,-0.730,-0.730,-0.259,-0.173,-0.704,-0.683,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9353,0,1,0,-1.031,-1.030,-1.021,-0.486,-0.978,1.036,0.366,-0.808,-0.259,0.798,1.118,-0.069,-0.359,-0.243,0.466,0.510,-0.730,-0.730,-0.259,-0.173,-0.609,-0.314,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9354,1,1,0,1.579,1.583,1.587,-1.832,1.681,-0.104,-0.710,2.106,-1.822,-0.353,0.173,0.126,-0.359,-0.863,-2.386,0.764,2.742,2.744,-0.259,-0.173,-0.666,3.239,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9355,1,0,1,2.053,2.058,2.061,0.233,1.343,1.149,-1.517,1.770,0.423,-0.353,-0.772,0.907,-0.359,0.956,0.382,1.357,-0.730,-0.730,-0.259,-0.173,1.050,0.859,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9356,1,0,1,1.816,1.820,1.824,-0.126,1.043,0.010,0.097,0.582,0.295,-0.353,0.173,-0.264,-0.359,0.924,-0.296,-0.253,2.338,2.339,-0.259,-0.173,0.484,1.387,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9357,0,1,0,0.037,0.039,0.046,-0.102,0.294,1.719,1.174,0.088,0.974,-0.353,0.173,0.126,-0.359,-0.044,-0.661,0.425,-0.730,-0.730,-0.259,-0.173,-0.808,-0.898,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9358,1,1,0,-0.675,-0.673,-0.665,-0.666,-0.586,1.719,-1.248,-0.916,0.153,-0.353,0.173,-0.460,1.661,-0.793,-1.801,-1.016,0.253,0.253,-0.259,-0.173,-0.776,-0.470,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9359,0,1,0,-0.557,-0.555,-0.547,-0.102,-0.402,1.719,1.174,0.021,-0.578,-0.353,-0.772,0.322,-0.359,0.150,0.213,-0.508,-0.730,-0.730,-0.259,-0.173,-0.579,0.148,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9360,1,1,1,-0.082,-0.080,-0.072,-0.971,0.047,-0.332,-0.979,0.200,1.099,0.798,2.063,2.861,-0.359,0.355,-1.406,2.290,0.346,0.346,-0.259,-0.173,0.127,2.426,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9361,1,1,1,1.425,1.428,1.433,0.440,2.051,-0.788,-1.517,0.335,1.139,-0.353,-0.772,1.103,-0.359,2.282,0.197,-0.084,2.437,2.438,-0.259,-0.173,2.498,2.352,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9362,0,1,1,-1.512,-1.511,-1.501,-0.411,-1.526,-0.560,1.174,-0.472,0.370,0.798,0.173,-0.069,-0.359,0.240,0.975,0.933,-0.505,-0.505,-0.259,-0.173,0.451,-0.018,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9363,1,0,1,1.134,1.137,1.143,0.813,0.723,0.580,0.366,-0.353,0.042,-0.353,-0.772,0.712,-0.359,-0.392,-0.249,0.594,-0.730,-0.730,4.775,0.134,1.081,-0.303,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9364,1,1,1,-0.794,-0.792,-0.784,-0.971,-0.741,-0.332,-0.979,-0.876,-1.137,-0.353,0.173,-1.046,1.661,-0.801,-1.743,-0.592,-0.010,-0.010,-0.259,-0.173,-0.774,-0.616,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9365,1,0,0,0.392,0.395,0.399,0.815,0.075,-1.357,1.174,-0.248,1.374,-0.353,0.173,-0.850,5.703,-0.259,0.466,0.001,1.479,1.477,-0.259,-0.173,-0.105,-0.328,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9366,0,1,1,1.342,1.345,1.350,0.665,2.004,0.124,-0.979,0.066,-1.317,0.798,0.173,-0.069,-0.359,-0.406,0.264,-0.677,-0.730,-0.730,-0.259,-0.173,1.997,-0.433,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
